2/14/2019,@AmitShah,Amit Shah,"Had a interaction with members of Handloom and Powerloom associations in Erode, Tamil Nadu.",,0,,https://pbs.twimg.com/media/DzW4uyQVsAAV0uY.jpg,,2864,4586,Twitter for Android,12521866,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
02-12-19,@AmitShah,Amit Shah,#MeraParivarBhajapaParivar,,0,,https://pbs.twimg.com/media/DzM1dOJXQAAw7Qx.jpg,,5204,17870,Twitter for Android,12521866,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
02-11-19,@AmitShah,Amit Shah,"Anguished by the loss of lives due to a tragic fire accident at Karol Bagh, Delhi. My deepest condolences with those who have lost their loved ones. I pray for the speedy recovery of those injured.",,0,,,,1915,5024,Twitter for Android,12521866,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
02-11-19,@AmitShah,Amit Shah,My Open Letter to the people of Andhra Pradesh.,,0,https://bit.ly/2DuyvIM,,,2843,6439,Twitter for Android,12521866,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
02-09-19,@AmitShah,Amit Shah,Glimpses from 'Atal Booth Karyakarta Sammelan' in Goa.,,0,,https://pbs.twimg.com/media/Dy-qypxX4AAE0if.jpg,,1760,3965,Twitter for Android,12521866,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
2/14/2019,@AmitShah,Amit Shah,These are times when we all must come together and strengthen our resolve to make India stronger and safer. I appeal to the political class- let us rise above politics and show that we are together when it comes to matters of national security. Nothing matters above India!,,0,,,,3434,6739,Twitter for iPhone,12521806,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
2/14/2019,@AmitShah,Amit Shah,130 crore Indians stand in complete solidarity with the families of the courageous heroes who devoted their life in service of the nation. Generations to come will remember their valour. We pray the injured get well soon.,,0,,,,3552,7758,Twitter for iPhone,12521806,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
2/14/2019,@AmitShah,Amit Shah,The horrific attack in Pulwama has saddened the entire nation. We strongly condemn the barbaric mentality that speeds such kind of hate and violence. PM @narendramodi assured the nation that the sacrifices of our martyrs shall not go in vain.,,0,,,,3816,8947,Twitter for iPhone,12521806,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
2/14/2019,@AmitShah,Amit Shah,Pained beyond words by the terror attack on our soldiers in Pulwama (J&K). It is an act of cowardice. My deepest condolences are with the families of our soldiers who have lost their lives. Our forces will remain firm against such acts of terror and defeat them.,,0,,,,6531,21617,Twitter for iPhone,12521807,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
2/14/2019,@AmitShah,Amit Shah,"CSR, under PM Narendra Modi ji's leadership is ’Corporate Social Responsibility’ where as CSR of DMK-Congress is ‘Corruption and Scam Raj’.",,1,,pic.twitter.com/rBjFvmo7Be,,3113,5418,Twitter for iPhone,12521807,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
2/14/2019,@AmitShah,Amit Shah,"Gathered feedbacks under 'Bharat Ke Mann ki Baat - Modi ke Saath' campaign in Erode, Tamil Nadu. #BharatKeMannKiBaat",,1,,https://pbs.twimg.com/media/DzW6fJwWoAA8h91.jpg,,2987,5244,Twitter for Android,12521807,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
2/14/2019,@AmitShah,Amit Shah,"Had a interaction with members of Handloom and Powerloom associations in Erode, Tamil Nadu.",,0,,https://pbs.twimg.com/media/DzW4uyQVsAAV0uY.jpg,,2862,4586,Twitter for Android,12521807,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
02-12-19,@AmitShah,Amit Shah,#MeraParivarBhajapaParivar,,0,,https://pbs.twimg.com/media/DzM1dOJXQAAw7Qx.jpg,,5201,17870,Twitter for Android,12521807,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
02-11-19,@AmitShah,Amit Shah,"Anguished by the loss of lives due to a tragic fire accident at Karol Bagh, Delhi. My deepest condolences with those who have lost their loved ones. I pray for the speedy recovery of those injured.",,0,,,,1913,5025,Twitter for Android,12521807,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
02-11-19,@AmitShah,Amit Shah,#MeraParivarBhajapaParivar ?? ??????? ?? ????? ???? ?? ?? ????? ?? ???? ????? '??? ?? ???- ???? ?????' ?? ?????? ????? ?? ?? ?? ?????? ?? ??? ???? ???? ???? ?????,,0,,https://pbs.twimg.com/media/DzLYAu6WoAACrdK.jpg,,5522,11775,Twitter for Android,12521807,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
02-11-19,@AmitShah,Amit Shah,My Open Letter to the people of Andhra Pradesh.,,0,https://bit.ly/2DuyvIM,,,2840,6439,Twitter for Android,12521807,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
02-09-19,@AmitShah,Amit Shah,Glimpses from 'Atal Booth Karyakarta Sammelan' in Goa.,,0,,https://pbs.twimg.com/media/Dy-qypxX4AAE0if.jpg,,1759,3965,Twitter for Android,12521807,282,2395,?,5/21/2013,,"National President of Bharatiya Janata Party / President, Gujarat Cricket Association",http://www.amitshah.co.in,,View
2/16/2019,@arunjaitley,Arun Jaitley,"India has withdrawn MFN status to Pakistan after the Pulwama incident. Upon withdrawal, basic customs duty on all goods exported from Pakistan to India has been raised to 200% with immediate effect. #Pulwama",2,0,,,,13925,46589,Twitter for iPhone,13979239,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,The Home Minister will call an all-party meeting soon after returning from Kashmir.,0,0,,,,1091,4762,Twitter for iPhone,13979239,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,"The Home Minister, after his return from Kashmir, will soon call an All-Party meeting.",0,0,,,,653,2323,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,India will put pressure on the international community to ensure speedy adoption of 'comprehensive agreement on International Terrorism' in the United Nations.,0,0,,,,982,3763,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,India will press with the international community to ensure the early adoption at the UN of the ‘Comprehensive Convention on International Terrorism’. #Pulwama,0,0,,,,604,1775,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,The Foreign Ministry will take all diplomatic measures to ensure the separation of Pakistan from the world level.,0,0,,,,1631,7439,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,The Ministry of External Affairs will initiate all diplomatic measures to ensure the global isolation of Pakistan. #Pulwama,0,0,,,,1035,3397,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,"The status of ""Most Favored Nation"" given to Pakistan has been withdrawn.",0,0,,,,8447,43104,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,The Most Favoured Nation status given to Pakistan stands withdrawn. #Pulwama,0,0,,,,1139,4109,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,The culprits responsible for carrying out the terrorist incident in Pulwama will have to pay a heavy price for their actions.,,0,,,,2586,15940,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,The perpetrators of the act of terrorism at #Pulwama will have to pay a heavy cost for their actions.,,0,,,,493,1438,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,India salutes the martyrs who made supreme sacrifice for the nation.,,0,,,,791,3479,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,India salutes the martyrs who made the supreme sacrifice for the nation. #Pulwama,,0,,,,495,1373,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,Resumed work at the Ministry of Finance today. Thankful to Shri Piyush Goyal who discharged the responsibility at the MoF diligently & competently. @PiyushGoyal,,0,,,,1195,8506,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,The Cabinet Committee on Security kept a two-minute silence in memory of the CRPF martyrs and passed a resolution.,,0,,,,598,2400,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/15/2019,@arunjaitley,Arun Jaitley,The Cabinet Committee on Security observed a two minute silence and passed a resolution in memory of the martyred jawans of the CRPF. #Pulwama,,0,,,,446,1406,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/14/2019,@arunjaitley,Arun Jaitley,"Briefed media after the CCS meeting, February 15, 2019",,0,https://bit.ly/2N8GlMv,,,725,2279,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/14/2019,@arunjaitley,Arun Jaitley,"Attack on CRPF in #Pulwama, J&K is a cowardice &amp; condemnable act of terrorists. Nation salutes martyred soldiers and we all stand united with families of martyrs. We pray for speedy recovery of the injured. Terrorists will be given unforgettable lesson for their heinous act.",,0,,,,6647,26959,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
2/13/2019,@arunjaitley,Arun Jaitley,"Birthday compliments to Smt. Sushma Swaraj ji, my colleague in the Union Cabinet, may she be blessed with good health and a long life. @SushmaSwaraj",,0,,,,924,7521,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,The lies of ‘Mahajhootbandhan’ stand exposed by the CAG Report.,,0,,,,4223,12058,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,How does democracy punish those who consistently lied to the nation?,,0,,,,4427,15087,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,"It cannot be that the Supreme Court is wrong, the CAG is wrong and only the dynast is right.",,0,,,,8991,25450,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,"2016 vs. 2007 terms – Lower price, faster delivery, better maintenance, lower escalation.",,0,,,,2079,5193,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,Satyameva Jayate” – the truth shall prevail. The CAG Report on Rafale reaffirms the dictum.,,0,,,,3543,10590,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,"Now without a shred of evidence, a fictional conflict of interest of the CAG is invented. How many more lies will be peddled to sustain a sinking dynast? India, certainly deserves better.",,0,,,,3728,9988,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,"The use of an incomplete document is certainly not in consonance with the spirit of free speech. The ‘no integrity pact’ argument is belied by the fact that even in earlier purchases through inter-governmental agreement with Russia and the United States, such pacts were not there",,0,,,,1146,2018,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,"The procedure argument that there was no Defence Acquisition Council, no CCS, no Contract Negotiation Committee was a blatant lie.",,0,,,,1119,2070,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,The dynast and his friends have in the past even attacked the Supreme Court when it rejected the writ petition on Rafale. The entire pricing argument was factually wrong.,,0,,,,1298,2706,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,"I say this without fear of contradiction that no file or paper relating to the Rafale transaction ever reached him nor was he in any way, directly or indirectly, associated with the decision making on defence purchases.",,0,,,,1324,3033,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,"In relation to the Rafale deal where thousands of crores of public money has been saved, a new falsehood is manufactured on a daily basis. The latest is in relation to the present CAG and his participation in the decision making process of Rafale.",,1,,,,1177,2225,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,How many lies are necessary to be peddled to save a sinking dynasty? The contagion effect of falsehood is fairly large. It appears to have spread to other colleagues in the ‘Mahajhootbandhan’.,,1,,,,2554,6661,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,"The ‘slave’ mentality of senior leaders of Congress Party convinces them that they must only sing the song scripted by the dynast. A contrarian opinion will cost them their political career. When the dynast speaks lies, they all join the chorus.",,1,,,,2312,5068,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,In modern world dynasties inherently have their limitations. Aspirational societies abhor kingdoms. They insist on accountability and performance. But the grand old party of Indian politics has sadly become a captive of a dynasty.,,1,,,,1230,2337,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,In mature democracies those who deliberately rely on falsehood are banished from public life. With the changing socio-economic profile of India this will inevitably happen in India. Whatever be the number of peddled lies it can not to sustain a sinking dynasty.,,1,,,,1318,2400,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-12-19,@arunjaitley,Arun Jaitley,How Many Lies Need to be Peddled to Sustain a Sinking Dynasty?,,1,http://bit.ly/2Gq5mlQ,,,4516,13334,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-11-19,@arunjaitley,Arun Jaitley,"???? ??????, ??????? ? ???? ???? ?? ???????? ?????? ?????? #?????????????? ?? ?? ????? ?? ????",,0,,https://pbs.twimg.com/media/DzLMWeWWoAAjQks.jpg,,651,2667,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,Secretary (Economic affairs) has no role in expenditure files of the Defence ministry.,,0,,,,1007,3361,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,Defence ministry files are dealt with by Secretary (Expenditure).,,0,,,,599,1823,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,After ten years in Government former UPA ministers still don’t know that Finance Secretary is only a designation given to the senior most secretary in the finance ministry.,,1,,,,2095,7325,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,Another attack on the institution of GAG by the ‘Institution wreckers’ based on falsehood.,,0,,,,744,2188,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,It is about time that India and its institutions are protected from these ‘institution wreckers’. History will record that Pt. Jawaharlal Nehru’s great grandson has singularly damaged India’s Parliament as an institution more than anyone else.,,0,,,,2671,8654,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,The Congress aligned with the Maoist in the recent Chhattisgarh elections. Rahul Gandhi stood shoulder to shoulder with the ‘Tukde Tukde’ gang at the Jawaharlal Nehru University. The Congress was in the forefront of defending the urban naxals in court.,,1,,,,1705,3810,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,"It slaughters a cow before the cameras in Kerala, and invokes the National Security Act against the cow killers in Madhya Pradesh. More than any institution it is the country whose interest is paramount.",,0,,,,1710,3717,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,"In West Bengal, democracy is seriously under peril. BJP leaders can’t land, public meetings are being prevented and the Rath Yatra was disallowed. The Congress Party’s stand on multiple issues is self-contradictory.",,1,,,,1266,3059,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,They criticise the Government the maximum and simultaneously argue that the free speech is in danger. They shed crocodile tears for democracy and make every effort to convert the world’s largest democracy into a dynastic one.,,1,,,,1517,3752,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,"The Government does not interfere in any investigative function of CBI or any other investigative agency. In fact, it is the Opposition which has maintained a two-way approach to the CBI - on a daily basis the CBI should be attacked when it investigates corruption cases.",,0,,,,786,1644,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,The Government is the principal manager of the nation’s economy. How can raising legitimate issues relating to credit and liquidity availability be an interference with the RBI.,,0,,,,740,1644,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,The Govt. & the BJP have consistently stood by our Armed Forces. It is the Opposition which questioned first the existence of the surgical strike and then played it down as a routine action which has also taken place in the past &amp; described Army Chief was as a ‘Sadak ka Gunda'.,,0,,,,796,1669,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,"The attack on EVM’s is not merely to allay defeat, it is an attack on the Election Commission. The EVM were introduced into the election process when BJP was nowhere close to power. Multiple parties have won & lost elections held through the EVM. Why attack EVM without evidence.",,0,,,,1813,5270,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,The impeachment motion filed by the Opposition on unsustainable grounds was only an attempt to intimidate the then Chief Justice of India & set an example for other judges - you toe our line or we can create an embarrassing situation for you. That was the loud and clear message.,,0,,,,826,1600,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,One of the key points being made in regard to the judiciary is that the Govt. referred back one of the recommendations to the SC to the collegium for reconsideration. It is visible that in the last 5 years have seen more appointments each year than done in any of the UPA years.,,1,,,,623,1193,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,"If we analyse Rahul Gandhi’s two speeches on Rafale, they are based on a personal hatred for the Prime Minister emanating from envy. A failed student always hates the class topper.",,0,,,,9093,33799,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
02-10-19,@arunjaitley,Arun Jaitley,The attack has now shifted to a new ground. Institutions are under pressure–the charge comes from none other than those who have a history of having subverted institutions all their lives. Illustratively little did they realise that PMLAs harsh provisions could haunt them one day,,1,,,,698,1419,Twitter for iPhone,13979241,160,3180,?,11-08-13,New Delhi,"Minister of Finance and Corporate Affairs, Government of India",http://on.fb.me/Ohlwz0,,View
